sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,direction,distFromRef,distFromLink,slope
4553,6/13/2009 11:41,13,53.05027736,8.812454045,24.0,54.0,294.0,586525586,U,27.980276821025328,0.00840113922010895,U
4553,6/13/2009 11:42,13,53.05058246,8.811475122,23.0,52.0,297.0,762732456,U,0.3819346582576832,0.001025765320358259,U
4553,6/13/2009 11:42,13,53.05084113,8.810601477,24.0,45.0,297.0,51866678,U,33.922397998407625,0.010219403995277598,U
4553,6/13/2009 11:42,13,53.05107306,8.809880298,31.0,28.0,291.0,51866678,T,32.883586495857465,5.407435197862578E-4,0.02741543143532002
4553,6/13/2009 11:42,13,53.05119946,8.80948903,31.0,14.0,306.0,51866677,U,27.95496428124175,0.005691626752141659,U
4553,6/13/2009 11:42,13,53.05127934,8.809216954,30.0,15.0,288.0,799517966,U,32.91122528831299,0.0012980074367887533,U
4553,6/13/2009 11:42,13,53.05138528,8.809028529,34.0,3.0,290.0,799517966,U,32.91122528831299,0.045981458436057956,0.027415492515128558
4553,6/13/2009 11:42,13,53.0514111,8.808990978,37.0,0.0,252.0,799517966,U,32.91122528831299,0.059377892483792244,0.02741554558877158
4553,6/13/2009 11:42,13,53.05141076,8.808989134,35.0,0.0,47.0,799517966,U,32.91122528831299,0.058501533484709003,-0.027415566655452903
4553,6/13/2009 11:42,13,53.05143876,8.808838595,33.0,15.0,303.0,799517966,T,8.065371288477646,0.040130596252809764,-0.027415475840788902
4553,6/13/2009 11:42,13,53.05160514,8.808500972,34.0,26.0,303.0,799517967,U,29.91782466394133,0.09810388798189969,U
4553,6/13/2009 11:42,13,53.05175752,8.80794894,34.0,31.0,290.0,799517967,T,13.921326098391257,0.0834548521701754,0.0
4553,6/13/2009 11:42,13,53.05192273,8.807315351,34.0,40.0,309.0,51865408,U,64.3650558925511,0.055694114862365286,U
4553,6/13/2009 11:43,13,53.05216564,8.80639242,33.0,53.0,291.0,51865408,T,13.722776230817278,0.021433882102852943,-0.027414392122952845
4553,6/13/2009 11:43,13,53.05241223,8.805452054,33.0,0.0,360.0,51882109,U,61.648954462883594,0.039878792225348667,U
4553,6/13/2009 11:43,13,53.0527942,8.804538343,37.0,42.0,306.0,762732451,U,10.54334559929652,0.02250918448840922,U
4553,6/13/2009 11:43,13,53.05308513,8.803816661,37.0,43.0,307.0,762732452,U,23.5591347036243,0.015505708330719632,U
4553,6/13/2009 11:43,13,53.05339962,8.803071762,37.0,44.0,305.0,762732452,F,84.30719203215011,0.018413785566664353,0.0
4553,6/13/2009 11:43,13,53.05371487,8.802279253,39.0,44.0,309.0,762732452,F,148.37726968513286,0.0036631353954706177,0.027415013334587273
4553,6/13/2009 11:43,13,53.05402064,8.80160342,41.0,41.0,310.0,51882111,U,41.58677280903571,0.004006138593294022,U
4553,6/13/2009 11:43,13,53.05437678,8.801067146,41.0,31.0,317.0,51882112,U,57.86260684881359,0.0743978134921123,U
4553,6/13/2009 11:43,13,53.05463838,8.800602537,41.0,32.0,315.0,51882112,U,57.86260684881359,0.08263004429784919,0.0
4553,6/13/2009 11:43,13,53.05492278,8.800075818,39.0,34.0,312.0,51882085,U,160.16007954046287,0.04063536819012869,U
4553,6/13/2009 11:43,13,53.05523694,8.79942446,38.0,43.0,308.0,762732453,U,15.414012276271105,0.04907229518951824,U
4553,6/13/2009 11:43,13,53.05557565,8.798744772,39.0,40.0,313.0,762732447,U,19.972116652305214,0.006674245821140841,U
4553,6/13/2009 11:44,13,53.05589743,8.798143873,39.0,37.0,313.0,762732448,U,33.18436686010047,0.02596295785750598,U
4553,6/13/2009 11:44,13,53.05622726,8.797582621,39.0,37.0,315.0,762732458,U,45.69785710825036,0.01639419687385957,U
4553,6/13/2009 11:44,13,53.05658785,8.79698935,39.0,43.0,315.0,762732458,T,28.418682751837792,0.005253738085739973,0.0
4553,6/13/2009 11:44,13,53.05699303,8.79633422,40.0,46.0,316.0,719953785,U,5.3708437814068555,0.0030966567176910495,U
4553,6/13/2009 11:44,13,53.05744523,8.79564615,38.0,48.0,314.0,719953785,F,73.61047965043213,0.0049747559061130145,-0.027414972994451375
4553,6/13/2009 11:44,13,53.0578707,8.795053298,38.0,38.0,319.0,716671988,U,92.7935138724659,0.015734355219341738,U
4553,6/13/2009 11:44,13,53.05822877,8.794514593,38.0,39.0,315.0,716671988,U,92.7935138724659,0.0035004516332714664,0.0
4553,6/13/2009 11:44,13,53.05857914,8.793936577,39.0,37.0,320.0,716671988,T,47.25322663666901,0.04087552982622639,0.027414609972046138
4553,6/13/2009 11:44,13,53.05886253,8.793555368,39.0,26.0,320.0,716671988,F,87.19017836260451,0.027764711209469724,0.0
4553,6/13/2009 11:44,13,53.05912522,8.793208944,41.0,30.0,319.0,716671988,F,123.73199438915088,0.011626503236905684,0.027415242434076167
4553,6/13/2009 11:44,13,53.05948782,8.792702258,41.0,40.0,318.0,762772848,U,28.341761188969258,0.009154514338244707,U
4553,6/13/2009 11:44,13,53.05987682,8.792159446,42.0,42.0,319.0,762772849,U,29.554133295885336,0.006473541105311209,U
4553,6/13/2009 11:45,13,53.06029759,8.791560726,42.0,43.0,318.0,762772849,F,91.18120524161654,0.007558598516491497,0.0
4553,6/13/2009 11:45,13,53.06067612,8.791023698,41.0,37.0,319.0,762772849,F,146.5121751462709,0.007619684078295035,-0.027414602120257134
4553,6/13/2009 11:45,13,53.06105465,8.790491028,41.0,40.0,320.0,762772849,F,201.54298577695346,0.005169682306494855,0.0
4553,6/13/2009 11:45,13,53.06144667,8.789933128,42.0,40.0,319.0,51881430,U,88.99155000638223,0.004741959169359532,U
4553,6/13/2009 11:45,13,53.0618459,8.789378079,41.0,40.0,321.0,51881430,T,21.33775375226915,0.0032505491439553578,-0.02741455786222641
4553,6/13/2009 11:45,13,53.06221722,8.788966024,42.0,33.0,326.0,51888926,U,84.6596693952188,0.006307706411311063,U
4553,6/13/2009 11:45,13,53.06247898,8.78862706,40.0,17.0,324.0,51888926,U,84.6596693952188,0.016994815236638476,-0.027415245841373344
4553,6/13/2009 11:45,13,53.06247865,8.788580121,38.0,0.0,199.0,51888926,U,84.6596693952188,0.011024608979732602,-0.02741554039960694
4553,6/13/2009 11:45,13,53.06248695,8.788583055,37.0,0.0,202.0,51888926,U,84.6596693952188,0.0025960687260941145,-0.027415551308757776
4553,6/13/2009 11:45,13,53.06248745,8.788583977,37.0,0.0,171.0,51888926,U,84.6596693952188,0.0016476849301977686,0.0
4553,6/13/2009 11:45,13,53.06248778,8.78858339,37.0,0.0,199.0,51888926,U,84.6596693952188,0.0017286181689295933,0.0
4553,6/13/2009 11:45,13,53.06248812,8.788583474,36.0,0.0,203.0,51888926,U,84.6596693952188,0.0014047492557401572,-0.027415567113538538
4553,6/13/2009 11:46,13,53.06248862,8.788584061,36.0,0.0,209.0,51888926,U,84.6596693952188,6.544385031348292E-4,0.0
4553,6/13/2009 11:46,13,53.06248879,8.788583474,37.0,0.0,198.0,51888926,U,84.6596693952188,8.644083695282111E-4,0.027415567020641803
4553,6/13/2009 11:46,13,53.06248913,8.788583726,37.0,0.0,206.0,51888926,U,84.6596693952188,4.412072993362204E-4,0.0
4554,6/13/2009 11:34,13,53.02904123,8.806872116,46.0,0.0,196.0,554739608,U,89.10991302179488,0.0562215029488994,U
4554,6/13/2009 11:34,13,53.0290424,8.806874128,46.0,0.0,151.0,554739608,F,89.31898051526747,0.055415160418447684,0.0
4554,6/13/2009 11:35,13,53.02889102,8.80688603,45.0,22.0,198.0,554739608,T,78.86773052874241,0.05015600554101216,-0.027415273583630623
4554,6/13/2009 11:35,13,53.02854485,8.806620995,45.0,36.0,206.0,554739608,T,37.14807810100335,0.06622979705810306,0.0
4554,6/13/2009 11:35,13,53.02805602,8.806229644,46.0,45.0,206.0,554739608,F,138.82620084732932,0.07572213241376356,0.027414514561919425
4554,6/13/2009 11:35,13,53.02756752,8.805842483,46.0,40.0,206.0,554739608,U,138.82620084732932,0.08819245111765485,0.0
4554,6/13/2009 11:35,13,53.02735822,8.805671157,45.0,6.0,206.0,554739608,U,138.82620084732932,0.08933652566019273,-0.027415114904105253
4554,6/13/2009 11:35,13,53.02727792,8.805601168,45.0,14.0,207.0,554739608,U,138.82620084732932,0.08649193452619476,0.0
4554,6/13/2009 11:35,13,53.02717952,8.805652717,46.0,10.0,81.0,51867079,U,27.958413006766122,0.00616183270777847,U
